parish_id,parish_name,registered_voters,municipality_id
160525,Insalde e Porreiras,431,1605
160526,Paredes de Coura e Resende,1860,1605
160601,Azias,377,1606
160602,Boivães,305,1606
160603,Bravães,608,1606
160604,Britelo,510,1606
160606,Cuide de Vila Verde,344,1606
160611,Lavradas,901,1606
160612,Lindoso,496,1606
160613,Nogueira,425,1606
160614,Oleiros,501,1606
160619,Sampriz,413,1606
160623,Vade (São Pedro),313,1606
160624,Vade (São Tomé),385,1606
160626,"Crasto, Ruivos e Grovelas",883,1606
160627,"Entre Ambos-os-Rios, Ermida e Germil",653,1606
160628,"Ponte da Barca, V.N. Muía, Paço Vedro Magalhães",4572,1606
160629,Touvedo (São Lourenço e Salvador),459,1606
160630,Vila Chã (São João Baptista e Santiago),693,1606
160701,Anais,1009,1607
160703,São Pedro d'Arcos,609,1607
160704,Arcozelo,3238,1607
160707,Beiral do Lima,625,1607
160708,Bertiandos,364,1607
160709,Boalhosa,200,1607
160710,Brandara,441,1607
160713,Calheiros,903,1607
160714,Calvelo,633,1607
160716,Correlhã,2516,1607
160717,Estorãos,426,1607
160718,Facha,1294,1607
160719,Feitosa,1716,1607
160721,Fontão,1065,1607
160724,Friastelas,563,1607
160726,Gandra,1016,1607
160727,Gemieira,591,1607
160728,Gondufe,362,1607
160729,Labruja,382,1607
160734,Poiares,717,1607
160737,Refóios do Lima,2090,1607
160739,Ribeira,1722,1607
160740,Sá,353,1607
160742,Santa Comba,532,1607
160743,Santa Cruz do Lima,408,1607
160744,Rebordões (Santa Maria),954,1607
160745,Seara,611,1607
160746,Serdedelo,430,1607
160747,Rebordões (Souto),1045,1607
160750,Vitorino das Donas,910,1607
160752,Arca e Ponte de Lima,3697,1607
160753,"Ardegão, Freixo e Mato",1578,1607
160754,Associação de freguesias do Vale do Neiva,1064,1607
160755,Bárrio e Cepões,813,1607
160756,Cabaços e Fojo Lobal,1014,1607
160757,Cabração e Moreira do Lima,943,1607
160758,Fornelos e Queijada,1701,1607
160759,"Labrujó, Rendufe e Vilar do Monte",353,1607
160760,Navió e Vitorino dos Piães,1589,1607
160802,Boivão,254,1608
160803,Cerdal,1598,1608
160805,Fontoura,646,1608
160806,Friestas,516,1608
160808,Ganfei,1090,1608
160812,São Pedro da Torre,1205,1608
160816,Verdoejo,550,1608
160817,Gandra e Taião,1284,1608
160818,Gondomil e Sanfins,451,1608
160819,São Julião e Silva,580,1608
160820,"Valença, Cristelo Covo e Arão",4560,1608
160901,Afife,1428,1609
160902,Alvarães,2534,1609
160903,Amonde,235,1609
160904,Anha,2291,1609
160905,Areosa,4259,1609
160908,Carreço,1631,1609
160910,Castelo do Neiva,3067,1609
160911,Darque,7215,1609
160914,Freixieiro de Soutelo,436,1609
160915,Lanheses,1549,1609
160920,Montaria,510,1609
160922,Mujães,1412,1609
160923,São Romão de Neiva,1151,1609
160925,Outeiro,1021,1609
160926,Perre,2521,1609
160928,Santa Marta de Portuzelo,3678,1609
160935,Vila Franca,1630,1609
160938,Vila de Punhe,2097,1609
160940,Chafé,3469,1609
160941,Barroselas e Carvoeiro,4662,1609
160942,Cardielos e Serreleis,2030,1609
160943,Geraz do Lima e Deão,3218,1609
160944,Mazarefes e Vila Fria,2519,1609
160945,"Nogueira, Meixedo e Vilar de Murteda",1372,1609
160946,"Subportela, Deocriste e Portela Susã",2242,1609
160947,Torre e Vila Mou,1171,1609
160948,Santa Maria Maior e Monserrate e Meadela,22348,1609
161003,Cornes,471,1610
161004,Covas,557,1610
161006,Gondarém,911,1610
161007,Loivo,787,1610
161009,Mentrestido,265,1610
161012,Sapardos,339,1610
161013,Sopo,550,1610
161016,Campos e Vila Meã,1409,1610
161017,Candemil e Gondar,338,1610
161018,Reboreda e Nogueira,1003,1610
161019,Vila Nova de Cerveira e Lovelhe,1727,1610
170101,Alijó,2448,1701
170107,Favaios,937,1701
170108,Pegarinhos,481,1701
170109,Pinhão,551,1701
170112,Sanfins do Douro,1269,1701
170113,Santa Eugénia,348,1701
170114,São Mamede de Ribatua,608,1701
170116,Vila Chã,487,1701
170117,Vila Verde,606,1701
170118,Vilar de Maçada,870,1701
170120,Carlão e Amieiro,777,1701
170121,Castedo e Cotas,541,1701
170122,Pópulo e Ribalonga,587,1701
170123,"Vale de Mendiz, Casal de Loivos e Vilarinho",433,1701
170203,Beça,1151,1702
170208,Covas do Barroso,296,1702
170210,Dornelas,471,1702
170213,Pinho,578,1702
170215,Sapiãos,675,1702
170217,Alturas do Barroso e Cerdedo,708,1702
170218,Ardãos e Bobadela,825,1702
170219,Boticas e Granja,1717,1702
170220,"Codessoso, Curros e Fiães do Tâmega",418,1702
170221,Vilar e Viveiro,605,1702
170301,Águas Frias,768,1703
170302,Anelhe,532,1703
170305,Bustelo,550,1703
170309,Cimo de Vila da Castanheira,476,1703
170310,Curalha,506,1703
170312,Ervededo,823,1703
170313,Faiões,826,1703
170314,Lama de Arcos,386,1703
170316,Mairos,302,1703
170317,Moreiras,260,1703
170318,Nogueira da Montanha,643,1703
170320,Oura,590,1703
170321,Outeiro Seco,899,1703
170322,Paradela,231,1703
170324,Redondelo,574,1703
170327,Sanfins,285,1703
170329,Santa Leocádia,324,1703
170330,Santo António de Monforte,465,1703
170331,Santo Estêvão,639,1703
170333,São Pedro de Agostém,1505,1703
170334,São Vicente,271,1703
170340,Tronco,290,1703
170341,Vale de Anta,1560,1703
170343,Vila Verde da Raia,900,1703
170344,Vilar de Nantes,1895,1703
170345,Vilarelho da Raia,687,1703
170347,Vilas Boas,226,1703
170348,Vilela Seca,309,1703
170349,Vilela do Tâmega,403,1703
170350,Santa Maria Maior,11756,1703
170353,Planalto de Monforte (Oucidres e Bobadela),341,1703
170354,Madalena e Samaiões,2853,1703
170355,"Eiras, São Julião de Montenegro e Cela",892,1703
170356,Calvão e Soutelinho da Raia,664,1703
170357,Loivos e Póvoa de Agrações,744,1703
170358,Santa Cruz/Trindade e Sanjurge,3736,1703
170359,Soutelo e Seara Velha,620,1703
170360,Travancas e Roriz,572,1703
170361,"Vidago, Arcossó, Selhariz, Vilarinho Paranheiras",1893,1703
170401,Barqueiros,489,1704
170402,Cidadelhe,128,1704
170403,Oliveira,301,1704
170407,Vila Marim,960,1704
170408,Mesão Frio (Santo André),1480,1704
170501,Atei,1173,1705
170502,Bilhó,571,1705
170505,São Cristóvão de Mondim de Basto,3071,1705
170508,Vilar de Ferreiros,1143,1705
170509,Campanhó e Paradança,900,1705
170510,Ermelo e Pardelhas,553,1705
170601,Cabril,525,1706
170603,Cervos,381,1706
170604,Chã,1083,1706
170607,Covelo do Gerês,158,1706
170609,Ferral,343,1706
170612,Gralhas,296,1706
170616,Morgade,272,1706
170618,Negrões,217,1706
170619,Outeiro,171,1706
170623,Pitões das Junias,275,1706
170625,Reigoso,220,1706
170626,Salto,1494,1706
170627,Santo André,251,1706
170629,Sarraquinhos,416,1706
170631,Solveira,263,1706
170632,Tourém,152,1706
170635,Vila da Ponte,249,1706
170636,"Cambeses do Rio, Donões e Mourilhe",578,1706
170637,Meixedo e Padornelos,498,1706
170638,Montalegre e Padroso,2047,1706
170639,"Paradela, Contim e Fiães",488,1706
170640,Sezelhe e Covelães,384,1706
170641,Venda Nova e Pondras,446,1706
170642,Viade de Baixo e Fervidelas,900,1706
170643,Vilar de Perdizes e Meixide,814,1706
170701,Candedo,986,1707
170703,Fiolhoso,624,1707
170704,Jou,656,1707
170705,Murça,1891,1707
170708,Valongo de Milhais,336,1707
170710,Carva e Vilares,545,1707
170711,Noura e Palheiros,944,1707
170802,Fontelas,602,1708
170805,Loureiro,893,1708
170809,Sedielos,953,1708
170810,Vilarinho dos Freires,779,1708
170813,Galafura e Covelinhas,899,1708
170814,Moura Morta e Vinhós,794,1708
170815,Peso da Régua e Godim,8493,1708
170816,Poiares e Canelas,1269,1708
170901,Alvadia,268,1709
170902,Canedo,604,1709
170906,Santa Marinha,922,1709
170908,Cerva e Limões,2663,1709
170909,Salvador e Santo Aleixo de Além-Tâmega,3522,1709
171001,Celeirós,193,1710
171002,Covas do Douro,373,1710
171004,Gouvinhas,267,1710
171005,Parada de Pinhão,301,1710
171007,Paços,735,1710
171009,Sabrosa,1062,1710
171011,São Lourenço de Ribapinhão,414,1710
171013,Souto Maior,484,1710
171014,Torre do Pinhão,360,1710
171015,Vilarinho de São Romão,255,1710
171016,"Provesende, Gouvães e S.Cristóvão do Douro",505,1710
171017,São Martinho de Antas e Paradela de Guiães,1123,1710
171101,Alvações do Corgo,402,1711
171102,Cumieira,1096,1711
171103,Fontes,901,1711
171106,Medrões,467,1711
171110,Sever,752,1711
171111,Lobrigos (S.Miguel e S.João Baptista) e Sanhoane,2602,1711
171112,Louredo e Fornelos,663,1711
171201,Água Revés e Crasto,333,1712
171203,Algeriz,565,1712
171205,Bouçoães,458,1712
171206,Canaveses,248,1712
171209,Ervões,680,1712
171211,Fornos do Pinhal,309,1712
171212,Friões,676,1712
171215,Padrela e Tazem,422,1712
171216,Possacos,439,1712
171217,Rio Torto,367,1712
171219,Santa Maria de Emeres,308,1712
171220,Santa Valha,407,1712
171221,Santiago da Ribeira de Alhariz,785,1712
171222,São João da Corveira,739,1712
171223,São Pedro de Veiga de Lila,289,1712
171224,Serapicos,267,1712
171227,Vales,254,1712
171229,Vassal,488,1712
171230,Veiga de Lila,231,1712
171231,Vilarandelo,1027,1712
171232,Carrazedo de Montenegro e Curros,1958,1712
171233,"Lebução, Fiães e Nozelos",796,1712
171234,Sonim e Barreiros,481,1712
171235,Tinhela e Alvarelhos,388,1712
171236,Valpaços e Sanfins,5247,1712
171302,Alfarela de Jales,443,1713
171303,Bornes de Aguiar,2143,1713
171304,Bragado,559,1713
171305,Capeludos,480,1713
171310,Soutelo de Aguiar,717,1713
171311,Telões,1493,1713
171312,Tresminas,434,1713
171313,Valoura,387,1713
171314,Vila Pouca de Aguiar,3150,1713
171315,Vreia de Bornes,677,1713
171316,Vreia de Jales,946,1713
171317,Sabroso de Aguiar,637,1713
171319,Alvão,1103,1713
171320,Pensalvos e Parada de Monteiros,376,1713
171401,Abaças,1077,1714
171403,Andrães,1593,1714
171404,Arroios,1044,1714
171406,Campeã,1521,1714
171409,Folhadela,1994,1714
171410,Guiães,576,1714
171414,Lordelo,2746,1714
171415,Mateus,3132,1714
171416,Mondrões,943,1714
171420,Parada de Cunhos,1646,1714
171426,Torgueda,1545,1714
171429,Vila Marim,1673,1714
171431,Adoufe e Vilarinho de Samardã,2771,1714
171432,Borbela e Lamas de Olo,2665,1714
171433,Constantim e Vale de Nogueiras,1839,1714
171434,Mouçós e Lamares,3549,1714
171435,Nogueira e Ermida,833,1714
171436,"Pena, Quintã e Vila Cova",877,1714
171437,São Tomé do Castelo e Justes,1340,1714
171438,Vila Real,15955,1714
180101,Aldeias,301,1801
180104,Cimbres,246,1801
180106,Folgosa,358,1801
180107,Fontelo,573,1801
180109,Queimada,262,1801
180110,Queimadela,214,1801
180111,Santa Cruz,155,1801
180114,São Cosmado,591,1801
180115,São Martinho das Chãs,550,1801
180118,Vacalar,184,1801
180120,Armamar,1332,1801
180121,Aricera e Goujoim,182,1801
180122,São Romão e Santiago,266,1801
180123,Vila Seca e Santo Adrião,367,1801
180201,Beijós,811,1802
180202,Cabanas de Viriato,1343,1802
180204,Oliveira do Conde,2732,1802
180206,Parada,810,1802
180208,Carregal do Sal,3141,1802
180301,Almofala,212,1803
180303,Cabril,320,1803
180304,Castro Daire,4287,1803
180305,Cujó,260,1803
180309,Gosende,338,1803
180312,Mões,1672,1803
180313,Moledo,1141,1803
180314,Monteiras,431,1803
180317,Pepim,278,1803
180319,Pinheiro,698,1803
180322,São Joaninho,322,1803
180323,"Mamouros, Alva e Ribolhos",1280,1803
180324,Mezio e Moura Morta,468,1803
180325,Parada de Ester e Ester,690,1803
180326,Picão e Ermida,416,1803
180327,Reriz e Gafanhão,682,1803
180403,Cinfães,2684,1804
180404,Espadanedo,986,1804
180405,Ferreiros de Tendais,480,1804
180406,Fornelos,509,1804
180408,Moimenta,353,1804
180409,Nespereira,1556,1804
180410,Oliveira do Douro,1090,1804
180412,Santiago de Piães,1462,1804
180413,São Cristóvão de Nogueira,1462,1804
180414,Souselo,2476,1804
180415,Tarouquela,960,1804
180416,Tendais,613,1804
180417,Travanca,653,1804
180418,"Alhões, Bustelo, Gralheira e Ramires",505,1804
180502,Avões,450,1805
180504,Britiande,804,1805
180505,Cambres,1534,1805
180507,Ferreirim,829,1805
180508,Ferreiros de Avões,401,1805
180509,Figueira,298,1805
180510,Lalim,677,1805
180511,Lazarim,393,1805
180516,Penajóia,794,1805
180517,Penude,1338,1805
180519,Samodães,145,1805
180520,Sande,751,1805
180523,Várzea de Abrunhais,322,1805
180524,Vila Nova de Souto d'El-Rei,640,1805
180525,Lamego (Almacave e Sé),11216,1805
180526,"Bigorne, Magueija e Pretarouca",596,1805
180527,"Cepões, Meijinhos e Melcões",942,1805
180528,Parada do Bispo e Valdigem,914,1805
180601,Abrunhosa-a-Velha,450,1806
180602,Alcafache,769,1806
180605,Cunha Baixa,860,1806
180606,Espinho,912,1806
180607,Fornos de Maceira Dão,1296,1806
180608,Freixiosa,272,1806
180614,Quintela de Azurara,495,1806
180616,São João da Fresta,176,1806
180619,"Mangualde, Mesquitela e Cunha Alta",9318,1806
180620,Moimenta de Maceira Dão e Lobelhe do Mato,803,1806
180621,Santiago de Cassurrães e Póvoa de Cervães,1145,1806
180622,"Tavares (Chãs, Várzea e Travanca)",1239,1806
180702,Alvite,1202,1807
180703,Arcozelos,537,1807
180705,Baldos,184,1807
180706,Cabaços,306,1807
180707,Caria,436,1807
180708,Castelo,259,1807
180709,Leomil,962,1807
180710,Moimenta da Beira,2886,1807
180713,Passô,315,1807
180716,Vila da Rua,550,1807
180717,Sarzedo,119,1807
180719,Sever,480,1807
180720,Vilar,374,1807
180721,Paradinha e Nagosa,214,1807
180722,"Pêra Velha, Aldeia de Nacomba e Ariz",484,1807
180723,Peva e Segões,554,1807
180802,Cercosa,263,1808
180804,Espinho,957,1808
180805,Marmeleira,383,1808
180807,Pala,867,1808
180808,Sobral,1947,1808
180809,Trezói,346,1808
180811,"Mortágua, Vale de Remígio, Cortegaça e Almaça",3407,1808
180901,Canas de Senhorim,3049,1809
180903,Nelas,4155,1809
180905,Senhorim,1070,1809
180906,Vilar Seco,624,1809
180908,Lapa do Lobo,626,1809
180910,Carvalhal Redondo e Aguieira,1367,1809
180911,Santar e Moreira,1404,1809
181002,Arcozelo das Maias,1188,1810
181005,Pinheiro,1023,1810
181007,Ribeiradio,781,1810
181008,São João da Serra,412,1810
181009,São Vicente de Lafões,693,1810
181013,Arca e Varzielas,563,1810
181014,Destriz e Reigoso,558,1810
181015,"Oliveira de Frades, Souto de Lafões e Sejães",3341,1810
181102,Castelo de Penalva,796,1811
181103,Esmolfe,437,1811
181104,Germil,350,1811
181105,Ínsua,1927,1811
181106,Lusinde,220,1811
181109,Pindo,1658,1811
181110,Real,230,1811
181111,Sezures,685,1811
181112,Trancozelos,246,1811
181114,Antas e Matela,370,1811
181115,Vila Cova do Covelo/Mareco,286,1811
181202,Beselga,295,1812
181203,Castainço,141,1812
181207,Penela da Beira,313,1812
181208,Póvoa de Penela,326,1812
181209,Souto,250,1812
181210,Antas e Ourozinho,363,1812
181211,Penedono e Granja,1086,1812
181302,Barrô,644,1813
181303,Cárquere,705,1813
181310,Paus,406,1813
181311,Resende,2826,1813
181312,São Cipriano,598,1813
181313,São João de Fontoura,635,1813
181314,São Martinho de Mouros,1382,1813
181316,Anreade e São Romão de Aregos,1225,1813
181317,Felgueiras e Feirão,345,1813
181318,Freigil e Miomães,605,1813
181319,Ovadas e Panchorra,267,1813
181403,Pinheiro de Ázere,794,1814
181405,São Joaninho,1004,1814
181406,São João de Areias,1754,1814
181410,Ovoa e Vimieiro,1444,1814
181411,Santa Comba Dão e Couto do Mosteiro,3945,1814
181412,Treixedo e Nagozela,1162,1814
181501,Castanheiro do Sul,328,1815
181502,Ervedosa do Douro,1030,1815
181504,Nagozelo do Douro,318,1815
181505,Paredes da Beira,498,1815
181507,Riodades,413,1815
181509,Soutelo do Douro,352,1815
181511,Vale de Figueira,337,1815
181512,Valongo dos Azeites,217,1815
181515,São João da Pesqueira e Várzea de Trevões,2024,1815
181516,Trevões e Espinhosa,531,1815
181517,Vilarouco e Pereiros,357,1815
181602,Bordonhos,467,1816
181606,Figueiredo de Alva,697,1816
181607,Manhouce,553,1816
181608,Pindelo dos Milagres,634,1816
181609,Pinho,651,1816
181612,São Félix,337,1816
181615,Serrazes,892,1816
181616,Sul,831,1816
181617,Valadares,621,1816
181619,Vila Maior,776,1816
181620,Carvalhais e Candal,1324,1816
181621,Santa Cruz da Trapa e São Cristóvão de Lafões,1341,1816
181622,São Martinho das Moitas e Covas do Rio,262,1816
181623,"São Pedro do Sul, Várzea e Baiões",5135,1816
181702,Avelal,421,1817
181704,Ferreira de Aves,2354,1817
181706,Mioma,1199,1817
181707,Rio de Moinhos,894,1817
181709,São Miguel de Vila Boa,1226,1817
181710,Sátão,3942,1817
181711,Silvã de Cima,465,1817
181713,Águas Boas e Forles,237,1817
181714,"Romãs, Decermilo e Vila Longa",1327,1817
181801,Arnas,216,1818
181802,Carregal,391,1818
181803,Chosendo,270,1818
181804,Cunha,297,1818
181806,Faia,157,1818
181810,Granjal,212,1818
181811,Lamosa,155,1818
181814,Quintela,261,1818
181817,Vila da Ponte,398,1818
181818,Ferreirim e Macieira,526,1818
181819,Fonte Arcada e Escurquela,338,1818
181820,Penso e Freixinho,306,1818
181821,Sernancelhe e Sarzeda,1497,1818
181901,Adorigo,261,1819
181902,Arcos,145,1819
181904,Chavães,282,1819
181905,Desejosa,118,1819
181906,Granja do Tedo,141,1819
181908,Longa,187,1819
181913,Sendim,604,1819
181914,Tabuaço,1301,1819
181917,Valença do Douro,274,1819
181918,Barcos e Santa Leocádia,525,1819
181919,Paradela e Granjinha,115,1819
181920,Pinheiros e Vale de Figueira,234,1819
181921,Távora e Pereiro,379,1819
182004,Mondim da Beira,565,1820
182005,Salzedas,655,1820
182006,São João de Tarouca,508,1820
182009,Várzea da Serra,239,1820
182011,Gouviães e Ucanha,711,1820
182012,Granja Nova e Vila Chã da Beira,431,1820
182013,Tarouca e Dálvares,4071,1820
182102,Campo de Besteiros,1179,1821
182103,Canas de Santa Maria,1480,1821
182105,Castelões,1275,1821
182106,Dardavaz,712,1821
182107,Ferreirós do Dão,370,1821
182108,Guardão,1041,1821
182109,Lajeosa do Dão,1533,1821
182110,Lobão da Beira,964,1821
182111,Molelos,2061,1821
182116,Parada de Gonta,764,1821
182118,Santiago de Besteiros,1038,1821
182122,Tonda,862,1821
182127,Barreiro de Besteiros e Tourigo,1148,1821
182128,Caparrosa e Silvares,768,1821
182129,Mouraz e Vila Nova da Rainha,1223,1821
182130,São João do Monte e Mosteirinho,775,1821
182131,São Miguel do Outeiro e Sabugosa,1203,1821
182132,Tondela e Nandufe,4577,1821
182133,Vilar de Besteiros e Mosteiro de Fráguas,1208,1821
182203,Pendilhe,464,1822
182204,Queiriga,904,1822
182205,Touro,1057,1822
182206,Vila Cova à Coelheira,1011,1822
182208,"Vila Nova de Paiva, Alhais e Fráguas",2236,1822
182301,Abraveses,7642,1823
182304,Bodiosa,2819,1823
182305,Calde,1436,1823
182306,Campo,4687,1823
182307,Cavernães,1312,1823
182310,Cota,1029,1823
182315,Fragosela,2465,1823
182316,Lordosa,1884,1823
182317,Silgueiros,3090,1823
182318,Mundão,2294,1823
182319,Orgens,3358,1823
182320,Povolide,1599,1823
182321,Ranhados,4892,1823
182322,Ribafeita,1117,1823
182323,Rio de Loba,8476,1823
182325,Santos Evos,1476,1823
182327,São João de Lourosa,4339,1823
182329,São Pedro de France,1183,1823
182335,Barreiros e Cepões,1601,1823
182336,"Boa Aldeia, Farminhão e Torredeita",2236,1823
182337,Coutos de Viseu,1455,1823
182338,Fail e Vila Chã de Sá,2512,1823
182339,Repeses e São Salvador,5432,1823
182340,São Cipriano e Vil de Souto,1749,1823
182341,Viseu,22511,1823
182401,Alcofra,857,1824
182403,Campia,1285,1824
182407,Fornelo do Monte,239,1824
182409,Queirã,1156,1824
182410,São Miguel do Mato,789,1824
182411,Ventosa,622,1824
182413,Cambra e Carvalhal de Vermilhas,1254,1824
182414,Fataunços e Figueiredo das Donas,916,1824
182415,Vouzela e Paços de Vilharigues,1626,1824
310101,Arco da Calheta,3189,3101
310102,Calheta,3512,3101
310103,Estreito da Calheta,1696,3101
310104,Fajã da Ovelha,1018,3101
310105,Jardim do Mar,229,3101
310106,Paul do Mar,922,3101
310107,Ponta do Pargo,1019,3101
310108,Prazeres,835,3101
310201,Câmara de Lobos,16381,3102
310202,Curral das Freiras,1810,3102
310203,Estreito de Câmara de Lobos,9711,3102
310204,Quinta Grande,1977,3102
310205,Jardim da Serra,3000,3102
310301,Imaculado Coração de Maria,5668,3103
310302,Monte,5657,3103
310303,Funchal (Santa Luzia),5540,3103
310304,Funchal (Santa Maria Maior),11795,3103
310305,Santo António,25160,3103
310306,São Gonçalo,5698,3103
310307,São Martinho,26598,3103
310308,Funchal (São Pedro),7085,3103
310309,São Roque,8343,3103
310310,Funchal (Sé),3280,3103
310401,Água de Pena,2633,3104
310402,Caniçal,3588,3104
310403,Machico,10414,3104
310404,Porto da Cruz,2161,3104
310405,Santo António da Serra,1163,3104
310501,Canhas,4407,3105
310502,Madalena do Mar,597,3105
310503,Ponta do Sol,4929,3105
310601,Achadas da Cruz,195,3106
310602,Porto Moniz,1791,3106
310603,Ribeira da Janela,297,3106
310604,Seixal,729,3106
310701,Campanário,4669,3107
310702,Ribeira Brava,7152,3107
310703,Serra de Água,1078,3107
310704,Tabua,1284,3107
310802,Camacha,6199,3108
310803,Caniço,22053,3108
310804,Gaula,3903,3108
310805,Santa Cruz,7254,3108
310806,Santo António da Serra,810,3108
310901,Arco de São Jorge,372,3109
310902,Faial,1470,3109
310903,Santana,2938,3109
310904,São Jorge,1321,3109
310905,São Roque do Faial,579,3109
310906,Ilha,210,3109
311001,Boa Ventura,1265,3110
311002,Ponta Delgada,1253,3110
311003,São Vicente,3418,3110
320101,Porto Santo,5546,3201
410101,Almagreira,574,4101
410102,Santa Bárbara,431,4101
410103,Santo Espírito,610,4101
410104,São Pedro,704,4101
410105,Vila do Porto,2852,4101
420101,Água de Pau,2771,4201
420102,Cabouco,1770,4201
420103,Lagoa (Nossa Senhora do Rosário),4916,4201
420104,Lagoa (Santa Cruz),3237,4201
420105,Ribeira Chã,375,4201
420201,Achada,458,4202
420202,Achadinha,493,4202
420203,Lomba da Fazenda,876,4202
420204,Nordeste,1180,4202
420206,Salga,537,4202
420207,Santana,436,4202
420208,Algarvia,271,4202
420209,Santo António de Nordestinho,300,4202
420210,São Pedro de Nordestinho,287,4202
420301,Arrifes,6944,4203
420303,Candelária,924,4203
420304,Capelas,3815,4203
420305,Covoada,1144,4203
420306,Fajã de Baixo,4704,4203
420307,Fajã de Cima,2994,4203
420308,Fenais da Luz,2040,4203
420309,Feteiras,1441,4203
420310,Ginetes,1114,4203
420311,Mosteiros,1032,4203
420312,Ponta Delgada (São Sebastião),4229,4203
420313,Ponta Delgada (São José),5798,4203
420314,Ponta Delgada (São Pedro),7577,4203
420315,Relva,2741,4203
420316,Remédios,781,4203
420317,Rosto do Cão (Livramento),4268,4203
420318,Rosto do Cão (São Roque),4380,4203
420319,Santa Bárbara,753,4203
420320,Santo António,1579,4203
420321,São Vicente Ferreira,2416,4203
420322,Sete Cidades,640,4203
420323,Ajuda da Bretanha,664,4203
420324,Pilar da Bretanha,600,4203
420325,Santa Clara,2885,4203
420401,Água Retorta,436,4204
420402,Faial da Terra,395,4204
420403,Furnas,1481,4204
420404,Nossa Senhora dos Remédios,1127,4204
420405,Povoação,2004,4204
420406,Ribeira Quente,800,4204
420501,Calhetas,813,4205
420502,Fenais da Ajuda,902,4205
420503,Lomba da Maia,1054,4205
420504,Lomba de São Pedro,310,4205
420505,Maia,1700,4205
420506,Pico da Pedra,2886,4205
420507,Porto Formoso,1081,4205
420508,Rabo de Peixe,7804,4205
420509,Ribeira Grande (Conceição),2389,4205
420510,Ribeira Grande (Matriz),3460,4205
420511,Ribeira Seca,2608,4205
420512,Ribeirinha,2334,4205
420513,Santa Bárbara,1205,4205
420514,São Brás,591,4205
420601,Água de Alto,1600,4206
420602,Ponta Garça,3079,4206
420603,Ribeira das Tainhas,629,4206
420604,Vila Franca do Campo (São Miguel),2672,4206
420605,Vila Franca do Campo (São Pedro),1466,4206
420606,Ribeira Seca,1038,4206
430101,Altares,845,4301
430102,Angra (Nossa Senhora da Conceição),3618,4301
430103,Angra (Santa Luzia),2280,4301
430104,Angra (São Pedro),3316,4301
430105,Angra (Sé),1105,4301
430106,Cinco Ribeiras,640,4301
430107,Doze Ribeiras,428,4301
430108,Feteira,1276,4301
430109,Porto Judeu,2366,4301
430110,Posto Santo,959,4301
430111,Raminho,491,4301
430112,Ribeirinha,2460,4301
430113,Santa Bárbara,1269,4301
430114,São Bartolomeu de Regatos,1825,4301
430115,São Bento,1790,4301
430116,São Mateus da Calheta,3643,4301
430117,Serreta,347,4301
430118,Terra Chã,2609,4301
430119,Vila de São Sebastião,2128,4301
430201,Agualva,1289,4302
430202,Biscoitos,1557,4302
430203,Cabo da Praia,690,4302
430204,Fonte do Bastardo,1170,4302
430205,Fontinhas,1444,4302
430206,Lajes,3140,4302
430207,Praia da Vitória (Santa Cruz),6327,4302
430208,Quatro Ribeiras,370,4302
430209,São Brás,1009,4302
430210,Vila Nova,1603,4302
430211,Porto Martins,1178,4302
440101,Guadalupe,949,4401
440102,Luz,640,4401
440103,São Mateus,695,4401
440104,Santa Cruz da Graciosa,1563,4401
450101,Calheta,1348,4501
450102,Norte Pequeno,188,4501
450103,Ribeira Seca,980,4501
450104,Santo Antão,711,4501
450105,Topo (Nossa Senhora do Rosário),462,4501
450201,Manadas (Santa Bárbara),359,4502
450202,Norte Grande (Neves),542,4502
450203,Rosais,692,4502
450204,Santo Amaro,824,4502
450205,Urzelina (São Mateus),846,4502
450206,Velas (São Jorge),1722,4502
460101,Calheta de Nesquim,336,4601
460102,Lajes do Pico,1609,4601
460103,Piedade,794,4601
460104,Ribeiras,845,4601
460105,Ribeirinha,413,4601
460106,São João,445,4601
460201,Bandeiras,672,4602
460202,Candelária,789,4602
460203,Criação Velha,780,4602
460204,Madalena,2649,4602
460205,São Caetano,490,4602
460206,São Mateus,650,4602
460301,Prainha,531,4603
460302,Santa Luzia,502,4603
460303,Santo Amaro,282,4603
460304,Santo António,722,4603
460305,São Roque do Pico,1271,4603
470101,Capelo,493,4701
470102,Castelo Branco,1156,4701
470103,Cedros,743,4701
470104,Feteira,1633,4701
470105,Flamengos,1408,4701
470106,Horta (Angústias),2031,4701
470107,Horta (Conceição),1023,4701
470108,Horta (Matriz),2211,4701
470109,Pedro Miguel,623,4701
470110,Praia do Almoxarife,741,4701
470111,Praia do Norte,218,4701
470112,Ribeirinha,364,4701
470113,Salão,343,4701
480101,Fajã Grande,207,4801
480102,Fajãzinha,62,4801
480103,Fazenda,218,4801
480104,Lajedo,79,4801
480105,Lajes das Flores,485,4801
480106,Lomba,162,4801
480107,Mosteiro,25,4801
480201,Caveira,65,4802
480202,Cedros,109,4802
480203,Ponta Delgada,286,4802
480204,Santa Cruz das Flores,1363,4802
490101,Corvo,363,4901
